headline_fcf(),bs_cash_near_cash_item(), is_cogs_to_fe_and_pp_and_g(), is_tot_oper_exp(), is_comparable_ebit(),is_non_operating_inc_loss_gaap(), cf_depr_amort(),is_comparable_ebitda(), is_int_expense(), is_int_inc(), is_other_nonop_inc_loss_gaap(), is_comp_ptp_ex_stk_based_comp(), is_inc_tax_exp(), is_comp_net_income_gaap(), is_comp_net_income_gaap(fa_period_offset=1), is_comp_net_income_gaap(fa_period_offset=2), is_comp_net_income_gaap(fa_period_offset=3), is_comp_net_income_gaap(fa_period_offset=4), is_comp_net_income_gaap(fa_period_offset=5), cb_cf_net_cash_investing_act(),cb_cf_net_cash_financing_act(), ebit(), pretax_inc(), is_comp_net_income_adjust(), bs_pfd_eqy(), minority_noncontrolling_interest(),	bs_tot_cap()) for(members('RAY Index'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,cur_mkt_cap(),cash_and_marketable_securities(),preferred_equity_and_minority_int(),RR251,sales_rev_turn(),gross_profit(),ebitda(),earn_for_common(),cf_cash_from_oper(),capital_expend(),cf_free_cash_flow(),is_oper_inc(),bs_cur_asset_report(),bs_tot_asset(),bs_cur_liab(),RR005,RR007,cf_cash_from_inv_act(),cf_cash_from_fnc_act(),is_comp_sales(),is_comp_sales(fa_period_offset=1),is_comp_sales(fa_period_offset=2),is_comp_sales(fa_period_offset=3),is_comp_sales(fa_period_offset=4),is_comp_sales(fa_period_offset=5),headline_fcf(),bs_cash_near_cash_item(),is_cogs_to_fe_and_pp_and_g(),is_tot_oper_exp(),is_comparable_ebit(),is_non_operating_inc_loss_gaap(),cf_depr_amort(),is_comparable_ebitda(),is_int_expense(),is_int_inc(),is_other_nonop_inc_loss_gaap(),is_comp_ptp_ex_stk_based_comp(),is_inc_tax_exp(),is_comp_net_income_gaap(),is_comp_net_income_gaap(fa_period_offset=1),is_comp_net_income_gaap(fa_period_offset=2),is_comp_net_income_gaap(fa_period_offset=3),is_comp_net_income_gaap(fa_period_offset=4),is_comp_net_income_gaap(fa_period_offset=5),cb_cf_net_cash_investing_act(),cb_cf_net_cash_financing_act(),ebit(),pretax_inc(),is_comp_net_income_adjust(),bs_pfd_eqy(),minority_noncontrolling_interest(),bs_tot_cap()
CSCO UW Equity,1.99489E+11,19784000000,0,9853000000,52289000000,32541000000,16301000000,11502000000,13761000000,-531000000,13230000000,14071000000,36141000000,93054000000,24896000000,52782000000,40272000000,1774000000,-15122000000,52289000000,54986745238,57308083333,59226312500,60985625000,62398625000,13230000000,7292000000,19748000000,18470000000,17393000000,-224000000,1839000000,20181000000,371000000,524000000,-71000000,17159000000,2793000000,11502000000,12158416667,13264436364,13932875000,14554750000,15172125000,1836000000,-14847000000,14071000000,14295000000,14168000000,0,0,50125000000
INTC UW Equity,1.25289E+11,34250000000,1863000000,42460000000,63054000000,26866000000,15547000000,8014000000,15433000000,-25050000000,-9617000000,2334000000,50407000000,1.82103E+11,32155000000,78817000000,1.03286E+11,-10477000000,1361000000,63054000000,51487050000,59299657895,64737090909,74627500000,80718500000,-4075000000,11144000000,36188000000,24532000000,7917000000,-5434000000,13035000000,20950000000,496000000,589000000,-5341000000,7917000000,-249000000,8017000000,-2037900000,4537125000,10304000000,14801000000,17067500000,-10477000000,1361000000,2334000000,7768000000,7594000000,0,1863000000,1.45746E+11
MSFT UW Equity,1.92005E+12,99508000000,0,77985000000,2.04094E+11,1.3911E+11,99755000000,67449000000,84386000000,-24768000000,59618000000,82815000000,1.57823E+11,3.64552E+11,81718000000,1.81416E+11,1.83136E+11,-36182000000,-53162000000,2.04094E+11,2.19387E+11,2.43575E+11,2.84014E+11,3.31849E+11,3.57704E+11,59618000000,15646000000,64984000000,#N/A,82815000000,227000000,14190000000,97005000000,1989000000,#N/A,713000000,82588000000,15139000000,67449000000,74260561111,84238773140,99857055556,1.20409E+11,1.30434E+11,-36182000000,-52846000000,82815000000,82588000000,67449000000,0,0,2.61121E+11
SAM UN Equity,4954571372,222050000,0,56010000,1990903000,796250000,114572000,26894000,230285000,-97345000,132940000,34664000,528771000,1530698000,313597000,456712000,1073986000,-96824000,2085000,2028769000,2112600000,2271333333,2373166667,2478500000,2586000000,132940000,222050000,1194653000,761586000,34664000,1132000,79908000,134077000,#N/A,#N/A,1915000,33532000,6638000,26894000,140566666.7,180066666.7,207750000,264208333.3,#N/A,-96824000,2085000,34664000,33532000,26894000,0,0,1129996000
C UN Equity,98205901478,7.07426E+11,19644000000,7.61011E+11,1.01078E+11,#N/A,#N/A,13700000000,#N/A,#N/A,#N/A,18807000000,#N/A,2.41668E+12,#N/A,2.21484E+12,2.01838E+11,#N/A,#N/A,75338000000,77747722222,77647944444,80830666667,77006500000,81764000000,#N/A,30577000000,#N/A,51292000000,15165000000,#N/A,#N/A,#N/A,#N/A,74408000000,0,18807000000,3642000000,14845000000,12490125000,13961333333,14873250000,15217000000,16323000000,#N/A,#N/A,44547000000,18807000000,13977000000,18995000000,649000000,9.62849E+11
AIG UN Equity,43427182151,2294000000,2478000000,30432000000,58772000000,#N/A,#N/A,13722000000,4533000000,0,4533000000,20159000000,#N/A,5.22932E+11,#N/A,4.81931E+11,41001000000,-2621000000,-2687000000,58938000000,43116083333,39310333333,53147821429,55026750000,57389250000,4533000000,2294000000,#N/A,39887000000,9526000000,#N/A,4961000000,#N/A,1108000000,#N/A,0,5428000000,3855000000,8501000000,4764696429,6465371429,5620400000,6854333333,6492250000,-2621000000,-2546000000,20159000000,19051000000,3901000000,500000000,1978000000,71433000000
EFC UN Equity,925020621.8,175230000,260834000,1676729000,0,#N/A,#N/A,-73802000,62665000,0,62665000,-64572000,#N/A,6342709000,#N/A,5162080000,1180629000,-2389018000,2397791000,148739000,178100000,187000000,#N/A,#N/A,#N/A,62665000,175230000,#N/A,64572000,#N/A,9128000,#N/A,#N/A,93039000,0,-83911000,-75805000,-14870000,-70507000,116286666.7,110320000,#N/A,#N/A,#N/A,-4833226000,2397791000,-64572000,-73700000,99461000,235511000,25323000,2857358000
MO UN Equity,83455867859,4030000000,50000000,26680000000,20688000000,14246000000,12065000000,5764000000,#N/A,#N/A,#N/A,11919000000,7220000000,36954000000,8616000000,40877000000,-3923000000,#N/A,#N/A,20688000000,21037076923,21272166667,21512888889,21968142857,22584428571,#N/A,4030000000,6442000000,#N/A,11919000000,4530000000,146000000,12426000000,#N/A,#N/A,-169000000,11648000000,1625000000,5764000000,8931666667,9202500000,9314500000,9559666667,9709333333,#N/A,#N/A,11919000000,7389000000,8742000000,0,50000000,22757000000
CLPR UN Equity,299207203,19987000,27312000,1156709000,127513000,#N/A,51694000,-5857000,12492000,-50694000,-38202000,24949000,#N/A,1228992000,#N/A,1185009000,43983000,-99283000,34049000,127513000,140433333.3,#N/A,#N/A,#N/A,#N/A,-38202000,19987000,#N/A,#N/A,30511000,40402000,26745000,58367000,40402000,0,0,-15010000,0,-5857000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34049000,24949000,-15453000,-2738000,0,27312000,1200692000
ME UW Equity,1227531457,553182000,0,86308000,271893000,132945000,-216814000,-217490000,-166828000,-3968000,-170796000,-254153000,601789000,1152068000,153241000,236412000,915656000,-108137000,545858000,271893000,276500000,287750000,329666666.7,392000000,#N/A,-170796000,553182000,138948000,387098000,-169639000,-33183000,23699000,-150740000,#N/A,277000,-32906000,-143725000,-3480000,-217490000,-358000000,-359000000,-353000000,-353000000,#N/A,-108137000,546004000,-254153000,-220970000,-202166370,0,0,1001964000
IP UN Equity,14699842123,804000000,0,5862000000,21161000000,6018000000,2619000000,1504000000,2174000000,-931000000,1243000000,1579000000,6770000000,23940000000,5000000000,15443000000,8497000000,-608000000,-2057000000,21161000000,20317230769,20257727273,20680000000,21685000000,22174000000,1243000000,804000000,15143000000,#N/A,1848000000,68000000,1040000000,2888000000,#N/A,#N/A,-257000000,1511000000,-236000000,1504000000,1048500000,989285714.3,1099750000,1498000000,1615000000,-608000000,-2054000000,1579000000,1511000000,1168000000,0,0,14359000000
ABT UN Equity,1.94687E+11,#N/A,#N/A,#N/A,43653000000,24511000000,#N/A,6933000000,8946000000,#N/A,#N/A,8362000000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43653000000,39906125000,42102363636,44919833333,47854200000,51309000000,#N/A,#N/A,19142000000,35291000000,11231000000,56000000,#N/A,9218000000,#N/A,#N/A,-321000000,11230000000,1373000000,6933000000,5962937500,6763000000,7422875000,8400428571,9210666667,#N/A,#N/A,8362000000,8306000000,10044000000,#N/A,#N/A,#N/A
AFL UN Equity,42532645590,3943000000,0,7442000000,19502000000,#N/A,#N/A,4201000000,#N/A,#N/A,#N/A,4830000000,#N/A,1.31017E+11,#N/A,1.08652E+11,#N/A,#N/A,#N/A,19502000000,18521750000,18706090909,18420750000,18461000000,#N/A,#N/A,3943000000,#N/A,14898000000,#N/A,#N/A,#N/A,#N/A,226000000,#N/A,0,4157000000,403000000,4201000000,3418700000,3484400000,3399000000,3420000000,#N/A,#N/A,#N/A,4830000000,4604000000,3397000000,0,0,#N/A
APD UN Equity,63253639248,3150600000,581700000,8685200000,12879100000,3491900000,3795200000,2267900000,3164300000,-3096900000,67400000,2467800000,6321100000,28278300000,3276900000,13760900000,14517400000,-2394300000,-592700000,12879100000,13433471324,14191222222,15409523810,18365666667,22544625000,67400000,3131000000,9387200000,#N/A,2541500000,-344200000,1327400000,4327400000,138700000,#N/A,-39200000,2884000000,523900000,2255300000,2631888889,2885916667,3300000000,3845625000,#N/A,-2394300000,-501100000,2467800000,2812000000,2342000000,0,581700000,23202600000
GMED UN Equity,7961566591,909251000,0,52965000,998366000,743436000,261206000,155211000,190746000,-72752000,117994000,192123000,920001000,1976512000,145255000,212401000,1764111000,-293675000,-124724000,998366000,1095941558,1178585714,1276500000,1383500000,1604937500,117994000,134223000,254930000,551313000,260515000,-8608000,68171000,334212000,0,10857000,-1913000,248915000,45520000,155211000,220208333.3,254307142.9,282233333.3,320900000,#N/A,-293675000,-124576000,192123000,200731000,202530000,0,0,1817076000
RETA UQ Equity,1788576851,435875000,0,140713000,3150000,#N/A,-254704000,-311784000,-276773000,-3096000,-279869000,-270080000,445104000,583644000,50711000,579128000,4516000,-405863000,1342000,3150000,14042085.71,91621214.29,236853571.4,455000000,658500000,-279869000,31918000,#N/A,273230000,-270080000,41456000,1176000,#N/A,1241000,0,41554000,-311536000,248000,-311784000,-329425000,-278462500,-166712500,10350000,161008333.3,-405863000,1342000,-270080000,-311536000,-209616000,0,0,145229000
HES UN Equity,42401662953,2486000000,641000000,9150000000,11324000000,6544000000,5732000000,2223000000,3944000000,-2725000000,1219000000,4029000000,3931000000,21729000000,2280000000,13106000000,8623000000,-2555000000,-1616000000,11570000000,10850461538,12522769231,13659555556,14288500000,14908333333,1219000000,2486000000,4780000000,1452000000,4174000000,348000000,1703000000,5877000000,493000000,#N/A,-145000000,3681000000,1107000000,2223000000,2453590909,3205333333,3516352941,3799307692,3657444444,-2555000000,-1616000000,4029000000,3681000000,2202000000,0,641000000,17773000000
DNB UN Equity,6324641116,203900000,62300000,3645900000,2227900000,#N/A,751200000,-36700000,542300000,-213100000,329200000,152500000,666600000,9429700000,936400000,5842100000,3587600000,-453900000,-113300000,2227900000,2264939560,2373779221,2479380952,2579333333,2658500000,329200000,203900000,#N/A,#N/A,359500000,205000000,598700000,834200000,199400000,1300000,6900000,74900000,-20600000,100700000,63891833.33,82670000,41833333.33,102950000,157700000,-453900000,-92200000,152500000,-52500000,475100000,0,62300000,7233500000
NKTX UW Equity,281655163.5,392356000,0,83467000,0,#N/A,-94820000,-104069000,-67241000,-13166000,-80407000,-106859000,400918000,503799000,26425000,104535000,399264000,-207271000,218590000,#N/A,0,0,6142500,52290000,260600000,-80407000,39654000,#N/A,106859000,-106859000,-2790000,2464000,#N/A,#N/A,2772000,-18000,-104069000,#N/A,-104069000,-134833333.3,-165833333.3,-160891666.7,-141308333.3,-49225000,-207271000,218590000,-106859000,-104069000,-104069000,0,0,482731000
ADM UN Equity,45177245655,1037000000,0,9180000000,1.01848E+11,7570000000,5174000000,4340000000,3478000000,-1319000000,2159000000,4146000000,12664000000,37028000000,503000000,12412000000,24616000000,-1400000000,-2499000000,1.01848E+11,1.00636E+11,1.01874E+11,99649166667,94498000000,95915000000,2159000000,1037000000,94278000000,#N/A,4212000000,-1087000000,1028000000,5240000000,396000000,0,-358000000,5233000000,868000000,4340000000,3678500000,3430846154,3371600000,2843000000,2958000000,-1400000000,-2499000000,4146000000,5233000000,4421000000,0,#N/A,33796000000
ADP UW Equity,93245668230,1361400000,0,3416900000,17247200000,7504800000,4788400000,3146000000,3501700000,-193700000,3308000000,4117100000,46143600000,54453000000,46813700000,51466300000,2986700000,-5015400000,-5738000000,17247200000,18424799417,19583834596,20959940476,22111083333,23427583333,3308000000,1345000000,9742400000,13283300000,4113200000,55800000,531400000,5027500000,153200000,81300000,-16100000,4061700000,915300000,3146000000,3528941026,3891182540,4164700000,4411000000,4695000000,-5015400000,-5635600000,4117100000,4061300000,3145900000,0,0,6403600000
AZO UN Equity,44910942121,523630000,0,9438444000,16568394000,8542112000,3704365000,2413686000,3226792000,-684519000,2542273000,3239277000,6633118000,15315933000,8708989000,19153856000,-3837923000,-671025000,-3247102000,16568394000,17372089744,18063166667,19147916667,19806333333,20593500000,2542273000,269790000,8026282000,#N/A,3239277000,206077000,451886000,3686238000,206077000,0,0,3033200000,619514000,2413686000,2446636364,2631750000,2735241667,2851333333,2974125000,-671025000,-3250202000,3239277000,3033200000,2413686000,0,0,5600521000
AVY UN Equity,14644865167,167200000,0,3102100000,9039300000,2404200000,1364700000,757100000,961000000,-278100000,682900000,1074000000,2782000000,7950500000,2799800000,5918300000,2032200000,-332700000,-623800000,9039300000,9385857143,9813846154,10399714286,11064000000,#N/A,667300000,167200000,6635100000,#N/A,1073400000,74700000,290700000,1364100000,84100000,#N/A,-9400000,999300000,242200000,757100000,792818181.8,880727272.7,978571428.6,1066000000,#N/A,-332700000,-615200000,1074000000,999300000,752400000,0,0,5134300000
VRSK UW Equity,28173288238,276800000,17000000,3664500000,3033100000,1994600000,1798700000,1034700000,998600000,-280300000,718300000,1382100000,918400000,6974600000,1980300000,4968600000,2006000000,52400000,-1076300000,3033100000,2542829670,2714009615,3153750000,3073583333,3286000000,718300000,276800000,1038500000,1651000000,1188300194,119800000,368700000,1498600000,127800000,0,-8400000,1981200000,227400000,1035000000,723964285.7,819595238.1,908321428.6,1005083333,1104666667,52400000,-1042600000,1382100000,1262300000,930600000,0,17000000,5670500000
BALL UN Equity,18518231346,548000000,0,8948000000,15349000000,2583000000,1886000000,719000000,283000000,-1651000000,-1368000000,1214000000,5489000000,19909000000,7008000000,16382000000,3527000000,-768000000,464000000,15349000000,15492157895,16215789474,17416375000,18615000000,19678000000,-1368000000,548000000,12766000000,14135000000,1420000000,330000000,672000000,1957000000,312000000,0,18000000,884000000,159000000,891000000,992933333.3,1106062500,1254375000,1546000000,1622000000,-768000000,485000000,1214000000,884000000,719000000,0,#N/A,12475000000
BK UN Equity,40503093266,1.38152E+11,4954000000,72010000000,19991000000,#N/A,#N/A,2362000000,2401000000,#N/A,#N/A,3328000000,#N/A,4.05783E+11,#N/A,3.64933E+11,40850000000,#N/A,#N/A,16888000000,17586277778,18036055556,18323285714,18041000000,#N/A,#N/A,96685000000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7118000000,0,4868000000,768000000,2560000000,3783100000,3886300000,3866250000,#N/A,#N/A,#N/A,#N/A,#N/A,3328000000,2560000000,4838000000,116000000,1.1286E+11
BAX UN Equity,23499590027,1601000000,44000000,16886000000,14740000000,5340000000,-599000000,-2376000000,1465000000,-714000000,751000000,-1913000000,7810000000,27965000000,3708000000,22386000000,5579000000,-10942000000,7820000000,14740000000,14948179487,15520142857,16174000000,16936000000,#N/A,751000000,1601000000,9400000000,#N/A,2634000000,381000000,1314000000,#N/A,368000000,16000000,33000000,2342000000,70000000,-2373000000,1534685714,1650100000,1947000000,2254500000,2427625000,-10942000000,7957000000,-1913000000,-2294000000,1857000000,0,44000000,22465000000
BDX UN Equity,69396918064,612000000,2475000000,16456000000,18999000000,8581000000,4503000000,1518000000,2359000000,-993000000,1366000000,2264000000,8175000000,53129000000,7625000000,27627000000,52249000000,-2836000000,-826000000,18999000000,19263809524,20325500000,21702000000,22742350000,#N/A,1366000000,612000000,10418000000,16736000000,2747000000,516000000,2239000000,4986000000,406000000,20000000,130000000,2220000000,108000000,1617000000,2549500000,2261500000,764500000,266000000,#N/A,-2836000000,-798000000,2264000000,1748000000,1968000000,2475000000,0,68705000000
BRK/B UN Equity,6.76118E+11,4.62441E+11,8317000000,1.16496E+11,2.53887E+11,30402000000,9947000000,-1337000000,34818000000,-14939000000,19879000000,-899000000,5.55005E+11,9.02296E+11,2.82213E+11,4.38549E+11,4.63747E+11,-64198000000,-7905000000,2.95722E+11,3.17324E+11,3.35959E+11,#N/A,#N/A,#N/A,19879000000,1.08958E+11,2.23485E+11,2.58989E+11,#N/A,2935000000,10846000000,#N/A,4203000000,#N/A,6781000000,65306000000,-3353000000,-1337000000,33562000000,35704500000,#N/A,#N/A,#N/A,-64198000000,-7455000000,-899000000,-3834000000,31456000000,0,8317000000,5.80243E+11
BBY UN Equity,19940353202,932000000,0,4012000000,47928000000,10285000000,2905000000,1550000000,2083000000,-885000000,1198000000,2001000000,9922000000,17021000000,10170000000,14028000000,2993000000,-1401000000,-3027000000,47928000000,45384442455,46919666667,47547500000,48146500000,49175500000,0,932000000,37643000000,#N/A,2160000000,24000000,904000000,2816000000,29000000,0,-5000000,1989000000,424000000,1550000000,1339666667,1601866667,1706900000,1813500000,1878500000,-1401000000,-3008000000,2001000000,1977000000,1550000000,0,0,7005000000
HRB UN Equity,6100570663,322824000,0,1914238000,3450631000,1599472000,850645000,536854000,799495000,-62496000,736999000,710558000,724438000,2559232000,790223000,2824217000,-264985000,-94446000,-1304481000,3450631000,3534066667,3597000000,#N/A,#N/A,#N/A,736999000,322824000,1851159000,2740073000,1060091000,75495000,140087000,856426000,81276000,#N/A,-5781000,676030000,91839000,543224000,557250000,575000000,#N/A,#N/A,#N/A,-94446000,-1286917000,710558000,635063000,900182000,0,0,1649253000
PRVA UW Equity,2966503964,320577000,23309000,46499000,966220000,#N/A,-212856000,-188230000,55058000,-547000,54511000,-217436000,446676000,686373000,190461000,236192000,450181000,-32775000,213661000,966220000,1324071429,1549307692,1853363636,2177750000,2670750000,54511000,320577000,#N/A,1183656000,-217436000,1070000,2464000,41377000,1070000,0,0,-218506000,-27857000,-188230000,-28047500,2908333.333,18803000,28248571.43,51566666.67,-32775000,213661000,-217436000,-218506000,41574000,0,23309000,496680000
BSX UN Equity,69681946055,#N/A,#N/A,#N/A,12682000000,8727000000,#N/A,643000000,1501000000,#N/A,#N/A,1649000000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12682000000,13518517241,14558269231,15687500000,16779500000,18107000000,#N/A,#N/A,3955000000,7078000000,3241000000,508000000,#N/A,4044000000,470000000,0,38000000,2880000000,443000000,642000000,1775642857,2155571429,2607666667,2982875000,3401250000,#N/A,#N/A,1649000000,1141000000,2459000000,#N/A,#N/A,#N/A
ZTS UN Equity,78258150387,2507000000,-1000000,6749000000,8007000000,5606000000,3284000000,2067000000,1850000000,-583000000,1267000000,2821000000,6551000000,13674000000,2880000000,9012000000,4662000000,-587000000,-2030000000,8007000000,8358858586,8932023810,9599833333,10278000000,10860000000,1267000000,2507000000,2401000000,#N/A,3237000000,251000000,463000000,3620000000,213000000,22000000,17000000,2612000000,506000000,2067000000,2218375000,2433900000,2432750000,2599000000,2776000000,-587000000,-1998000000,2821000000,2570000000,2195000000,0,-1000000,11411000000
AVAH UW Equity,226820258.1,63681000,0,1348817000,1750568000,548842000,-528705000,-550447000,-41704000,-14444000,-56148000,-550866000,312084000,1973369000,351681000,1745422000,227947000,-590415000,574092000,1750568000,1822793651,1898666667,2000250000,2061500000,#N/A,-56148000,63681000,1201726000,#N/A,123347000,-4083000,22161000,145508000,88882000,440000,-92525000,53007000,3664000,-550447000,-21376714.29,-2944333.333,-498666.6667,37057500,#N/A,-590415000,574092000,-550866000,-546783000,20842630,0,0,1576764000
BMY UN Equity,1.58123E+11,9253000000,#N/A,39320000000,46159000000,36022000000,#N/A,6327000000,#N/A,#N/A,#N/A,8289000000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46159000000,46885391304,48112954545,48962823529,48616312500,48553533333,#N/A,9123000000,10137000000,38446000000,19442000000,576000000,#N/A,29037000000,1232000000,0,-1286000000,19548000000,1368000000,6327000000,10977833333,11340000000,13481181818,13518272727,13905818182,#N/A,#N/A,8289000000,7713000000,16533000000,#N/A,#N/A,#N/A
BF/B UN Equity,32026401912,1087000000,0,2410000000,4134000000,2483000000,1327000000,886000000,917000000,-166000000,751000000,1249000000,4258000000,6852000000,1243000000,3812000000,3040000000,-150000000,-744000000,4134000000,4210636364,4507933333,4823700000,5198000000,5505500000,751000000,1087000000,1651000000,#N/A,1249000000,81000000,78000000,#N/A,78000000,8000000,11000000,1168000000,282000000,886000000,941433333.3,1045527778,1149750000,1263000000,1371000000,-150000000,-675000000,1249000000,1168000000,886000000,0,0,5450000000
CTRA UN Equity,19151872678,778000000,11000000,2686000000,8996000000,5642000000,6759014000,3972000000,4924337000,-1473960000,3450377000,5153000000,2350000000,20305000000,1415000000,7635000000,12670000000,-411279000,-3811618000,8996000000,7120429762,6872333333,6869660714,7133885714,7415600000,1820538000,778000000,3354000000,3840000000,4756000000,57000000,1606014000,6362000000,83000000,0,-26000000,4670000000,1124000000,3972000000,2435042075,2236437500,2301722222,2356466667,2435400000,-411279000,-3811618000,5153000000,5096000000,3697000000,11000000,0,15356000000
CPB UN Equity,15227925172,130000000,2000000,5087000000,8901000000,2739000000,1648000000,793000000,1120000000,-250000000,870000000,1223000000,2304000000,12177000000,3033000000,8708000000,3469000000,-240000000,-819000000,8901000000,9303285714,9407050505,9591125000,9753000000,9848000000,870000000,130000000,6162000000,6213000000,1357000000,187000000,345000000,1702000000,189000000,2000000,0,1179000000,243000000,793000000,889900000,940535714.3,827650000,1020000000,1035000000,-240000000,-817000000,1223000000,1036000000,897000000,0,2000000,8556000000
CCL UN Equity,14638826434,4029000000,0,35881000000,12168000000,10640000000,-1912000000,-6093000000,-1670000000,-4940000000,-6610000000,-4379000000,7492000000,51703000000,10605000000,44638000000,7065000000,-4767000000,3498000000,12168000000,20993894737,23422166667,24496600000,25072500000,25615000000,-6610000000,4029000000,1528000000,16547000000,-3793000000,1701000000,2275000000,-1684000000,1609000000,74000000,166000000,-5494000000,13000000,-6093000000,-68080952.38,1100350000,1418363636,3049000000,3652000000,-4767000000,3577000000,-4379000000,-6080000000,-5507000000,0,0,42946000000
LUMN UN Equity,5390176651,252000000,0,26030000000,18525000000,10397000000,7860000000,2029000000,5501000000,-3031000000,2470000000,4540000000,9382000000,54817000000,8715000000,42240000000,12577000000,-169000000,-5771000000,18525000000,14744375000,13902200000,13896000000,14014000000,14097000000,4272000000,252000000,8128000000,13985000000,4601000000,1670000000,3320000000,8061000000,1424000000,0,246000000,1613000000,841000000,2029000000,597091666.7,315083333.3,329350000,316100000,348700000,-169000000,-5771000000,4540000000,2870000000,1661000000,0,0,38607000000
CLF UN Equity,11117651464,56000000,260000000,4622000000,23291000000,3852000000,4261000000,2442000000,3071000000,-948000000,2123000000,3240000000,8325000000,19688000000,3580000000,12420000000,7268000000,-1692000000,-1365000000,23291000000,20378541667,17028666667,18650750000,#N/A,#N/A,2123000000,56000000,19439000000,20051000000,3400000000,146000000,1021000000,4489000000,#N/A,#N/A,-138000000,3060000000,618000000,2472000000,456040000,990666666.7,594700000,#N/A,#N/A,-1692000000,-1365000000,3240000000,3094000000,2506400000,0,260000000,11890000000
CLX UN Equity,19027779080,#N/A,170000000,3122000000,7065000000,2563000000,945000000,435000000,#N/A,-276000000,#N/A,717000000,1725000000,6158000000,1784000000,5429000000,#N/A,#N/A,#N/A,7065000000,7190705357,7403011111,7632000000,7838333333,8083000000,875000000,168000000,4502000000,#N/A,773000000,#N/A,228000000,909000000,103000000,6000000,61000000,575000000,130000000,434261000,576047619,692622222.2,798777777.8,855000000,895333333.3,#N/A,#N/A,717000000,575000000,480240000,0,170000000,#N/A
CMS UN Equity,18245215879,164000000,786000000,14309000000,8596000000,4431000000,2350000000,827000000,855000000,0,855000000,1224000000,3433000000,31353000000,1866000000,23758000000,7595000000,-2476000000,1327000000,8596000000,8237071429,8523076923,8743181818,9120000000,9158250000,855000000,164000000,4165000000,7372000000,1224000000,322000000,1126000000,2567000000,519000000,0,-197000000,902000000,93000000,827000000,910000000,990800000,1070307692,1163555556,1246500000,-2476000000,1327000000,1224000000,902000000,838000000,224000000,580000000,21904000000
CEIX UN Equity,2012426038,268853000,0,475306000,2006139000,1119070000,773238000,391285000,552112000,-163890000,388222000,548121000,558297000,2722276000,515005000,1805831000,916445000,-152073000,-291697000,1722116000,2396583333,2418500000,#N/A,#N/A,#N/A,388222000,268853000,887069000,#N/A,457682000,52458000,225117000,687000000,55284000,3649000,823000,424525000,104378000,391285000,690250000,736750000,#N/A,#N/A,#N/A,-152073000,-291697000,548121000,495663000,473463960,0,0,1391751000
CL UN Equity,62014655093,950000000,405000000,8766000000,17967000000,10248000000,3438000000,1785000000,2556000000,-696000000,1860000000,2893000000,5113000000,15731000000,3979000000,14925000000,806000000,-1601000000,-1012000000,17967000000,18719850000,19492789474,20276214286,20916000000,21902400000,1860000000,775000000,7719000000,#N/A,3681000000,233000000,545000000,4226000000,#N/A,#N/A,80000000,3463000000,693000000,1785000000,2608600000,2801888889,2991000000,3136250000,3201666667,-1601000000,-952000000,2893000000,2660000000,2493000000,0,405000000,9572000000
CMA UN Equity,9834169960,6282000000,394000000,6235000000,3740000000,#N/A,#N/A,1122000000,#N/A,#N/A,#N/A,1476000000,#N/A,85406000000,#N/A,80225000000,5181000000,#N/A,#N/A,3534000000,4017619048,4051095238,4056800000,3851000000,3969000000,#N/A,1758000000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2258000000,0,1476000000,325000000,1122000000,1280210526,1264736842,1202000000,1101000000,#N/A,#N/A,#N/A,#N/A,1476000000,1122000000,394000000,0,11416000000
